file name, mutants, tests, cores, total time, original time, mutants time, mutation score, TS size, lines, algorithm, optimizations
dictionaryOrder, m71, t100, w4, 11261, 302, 9279, 0.886364, 8248, 32, a5, 000110
dictionaryOrder, m71, t100, w4, 20637, 99, 18954, 1.968750, 8248, 32, a4, 101111
dictionaryOrder, m71, t100, w8, 14004, 248, 10004, 0.886364, 8248, 32, a5, 000100
dictionaryOrder, m71, t100, w4, 16003, 292, 11679, 1.431818, 8248, 32, a2, 001100
dictionaryOrder, m71, t100, w4, 15717, 302, 14185, 0.887324, 8248, 32, a4, 011011
dictionaryOrder, m71, t100, w4, 13006, 99, 9168, 0.843750, 8248, 32, a5, 110101
dictionaryOrder, m71, t100, w4, 13299, 290, 11761, 0.887324, 8248, 32, a2, 011011
dictionaryOrder, m71, t100, w2, 35922, 319, 33632, 0.887324, 8248, 32, a2, 110011
dictionaryOrder, m71, t100, w4, 15310, 98, 13974, 0.887324, 8248, 32, a5, 110010
dictionaryOrder, m71, t100, w8, 9154, 291, 5001, 1.431818, 8248, 32, a3, 011100
dictionaryOrder, m71, t100, w2, 36122, 317, 33792, 0.887324, 8248, 32, a5, 010010
dictionaryOrder, m71, t100, w2, 36908, 307, 34175, 1.431818, 8248, 32, a4, 010110
dictionaryOrder, m71, t100, w2, 37582, 326, 33539, 0.887324, 8248, 32, a2, 110000
dictionaryOrder, m71, t100, w2, 37719, 320, 33510, 1.968750, 8248, 32, a2, 001101
dictionaryOrder, m71, t100, w2, 36504, 330, 34168, 0.887324, 8248, 32, a2, 000011
dictionaryOrder, m71, t100, w8, 13863, 37, 10004, 0.886364, 8248, 32, a5, 100100
dictionaryOrder, m71, t100, w8, 8830, 294, 5002, 0.887324, 8248, 32, a5, 010000
dictionaryOrder, m71, t100, w2, 37772, 320, 33752, 0.887324, 8248, 32, a5, 110001
dictionaryOrder, m71, t100, w8, 21305, 260, 19526, 1.968750, 8248, 32, a4, 011111
dictionaryOrder, m71, t100, w4, 10833, 97, 9177, 0.843750, 8248, 32, a5, 101111
dictionaryOrder, m71, t100, w2, 38208, 327, 33912, 1.968750, 8248, 32, a4, 010101
dictionaryOrder, m71, t100, w8, 6544, 40, 5004, 1.968750, 8248, 32, a2, 100111
dictionaryOrder, m71, t100, w8, 6544, 278, 5005, 0.887324, 8248, 32, a2, 000010
dictionaryOrder, m71, t100, w8, 13828, 251, 10004, 0.843750, 8248, 32, a5, 000101
dictionaryOrder, m71, t100, w4, 13591, 300, 11719, 1.968750, 8248, 32, a2, 010111
dictionaryOrder, m71, t100, w2, 37560, 325, 33588, 0.887324, 8248, 32, a4, 010000
dictionaryOrder, m71, t100, w8, 6287, 43, 5006, 0.887324, 8248, 32, a3, 100011
dictionaryOrder, m71, t100, w2, 37982, 312, 33569, 1.431818, 8248, 32, a3, 011100
dictionaryOrder, m71, t100, w4, 15382, 100, 11619, 0.887324, 8248, 32, a3, 110001
dictionaryOrder, m71, t100, w2, 37923, 326, 33541, 1.431818, 8248, 32, a4, 110100
dictionaryOrder, m71, t100, w8, 6530, 270, 5003, 0.887324, 8248, 32, a3, 011011
dictionaryOrder, m71, t100, w8, 6846, 268, 5003, 1.400000, 8248, 32, a3, 010110
dictionaryOrder, m71, t100, w4, 13722, 285, 11823, 1.968750, 8248, 32, a2, 000111
dictionaryOrder, m71, t100, w2, 38076, 320, 33660, 1.431818, 8248, 32, a2, 010100
dictionaryOrder, m71, t100, w4, 13424, 102, 11666, 1.431818, 8248, 32, a2, 111110
dictionaryOrder, m71, t100, w2, 35889, 318, 33584, 0.887324, 8248, 32, a3, 100010
dictionaryOrder, m71, t100, w8, 36395, 42, 32784, 0.887324, 8248, 32, a4, 100001
dictionaryOrder, m71, t100, w4, 34189, 97, 32378, 1.431818, 8248, 32, a4, 110110
dictionaryOrder, m71, t100, w4, 13124, 101, 11781, 0.887324, 8248, 32, a3, 101010
dictionaryOrder, m71, t100, w4, 15687, 307, 11636, 1.968750, 8248, 32, a3, 010101
dictionaryOrder, m71, t100, w2, 35869, 316, 33562, 0.887324, 8248, 32, a3, 100011
dictionaryOrder, m71, t100, w8, 8622, 44, 5007, 1.968750, 8248, 32, a2, 111101
dictionaryOrder, m71, t100, w8, 34573, 273, 32786, 1.909091, 8248, 32, a4, 010111
dictionaryOrder, m71, t100, w2, 35954, 318, 33665, 0.887324, 8248, 32, a5, 100011
dictionaryOrder, m71, t100, w4, 15961, 301, 11623, 1.431818, 8248, 32, a2, 010100
dictionaryOrder, m71, t100, w2, 36835, 330, 34020, 1.431818, 8248, 32, a2, 000110
dictionaryOrder, m71, t100, w8, 8519, 39, 5002, 0.887324, 8248, 32, a5, 101000
dictionaryOrder, m71, t100, w4, 15827, 315, 11832, 0.887324, 8248, 32, a2, 000000
dictionaryOrder, m71, t100, w8, 36819, 245, 33050, 0.887324, 8248, 32, a4, 000000
dictionaryOrder, m71, t100, w2, 36613, 312, 34305, 0.887324, 8248, 32, a4, 000010
dictionaryOrder, m71, t100, w2, 36374, 313, 33621, 1.431818, 8248, 32, a3, 110110
dictionaryOrder, m71, t100, w8, 8630, 40, 5002, 1.968750, 8248, 32, a3, 100101
dictionaryOrder, m71, t100, w4, 15672, 302, 11752, 0.887324, 8248, 32, a3, 000001
dictionaryOrder, m71, t100, w8, 8614, 42, 5002, 0.887324, 8248, 32, a2, 111001
dictionaryOrder, m71, t100, w4, 15767, 101, 11628, 1.431818, 8248, 32, a3, 110100
dictionaryOrder, m71, t100, w2, 36446, 325, 33741, 1.431818, 8248, 32, a4, 001110
dictionaryOrder, m71, t100, w2, 37464, 317, 33470, 0.887324, 8248, 32, a2, 111001
dictionaryOrder, m71, t100, w4, 16163, 301, 11774, 1.431818, 8248, 32, a3, 000100
dictionaryOrder, m71, t100, w2, 37643, 324, 33590, 0.887324, 8248, 32, a4, 001001
dictionaryOrder, m71, t100, w2, 36030, 316, 33685, 0.887324, 8248, 32, a4, 111011
dictionaryOrder, m71, t100, w2, 25509, 320, 21093, 0.886364, 8248, 32, a5, 000100
dictionaryOrder, m71, t100, w4, 13384, 100, 11632, 1.431818, 8248, 32, a2, 110110
dictionaryOrder, m71, t100, w4, 13264, 299, 9237, 0.843750, 8248, 32, a5, 000101
dictionaryOrder, m71, t100, w2, 36482, 322, 34170, 0.887324, 8248, 32, a3, 000011
dictionaryOrder, m71, t100, w2, 36421, 321, 33616, 1.431818, 8248, 32, a3, 011110
dictionaryOrder, m71, t100, w8, 6270, 38, 5003, 0.887324, 8248, 32, a3, 111011
dictionaryOrder, m71, t100, w8, 8906, 276, 5003, 1.968750, 8248, 32, a3, 011101
dictionaryOrder, m71, t100, w8, 8842, 247, 5003, 1.968750, 8248, 32, a2, 000101
dictionaryOrder, m71, t100, w8, 13629, 47, 10004, 0.843750, 8248, 32, a5, 110101
dictionaryOrder, m71, t100, w4, 15523, 103, 11702, 1.968750, 8248, 32, a2, 111101
dictionaryOrder, m71, t100, w2, 25324, 323, 20894, 0.886364, 8248, 32, a5, 100100
dictionaryOrder, m71, t100, w2, 35954, 319, 33603, 0.887324, 8248, 32, a2, 101010
dictionaryOrder, m71, t100, w2, 37535, 313, 33585, 0.887324, 8248, 32, a4, 001000
dictionaryOrder, m71, t100, w4, 13475, 99, 11815, 1.909091, 8248, 32, a2, 111111
dictionaryOrder, m71, t100, w8, 6623, 39, 5003, 1.400000, 8248, 32, a2, 100110
dictionaryOrder, m71, t100, w4, 15637, 297, 11604, 1.968750, 8248, 32, a2, 001101
dictionaryOrder, m71, t100, w4, 15473, 99, 11700, 1.968750, 8248, 32, a2, 110101
dictionaryOrder, m71, t100, w4, 15421, 288, 13887, 0.887324, 8248, 32, a5, 001011
dictionaryOrder, m71, t100, w8, 8842, 266, 5002, 0.887324, 8248, 32, a5, 011001
dictionaryOrder, m71, t100, w2, 35988, 314, 33672, 0.887324, 8248, 32, a2, 001010
dictionaryOrder, m71, t100, w2, 38029, 321, 33568, 1.431818, 8248, 32, a3, 110100
dictionaryOrder, m71, t100, w4, 15899, 99, 11748, 1.431818, 8248, 32, a2, 100100
dictionaryOrder, m71, t100, w4, 16080, 303, 11891, 1.968750, 8248, 32, a3, 000101
dictionaryOrder, m71, t100, w2, 37669, 327, 33656, 0.887324, 8248, 32, a5, 111000
dictionaryOrder, m71, t100, w2, 36064, 324, 33511, 1.968750, 8248, 32, a4, 111111
dictionaryOrder, m71, t100, w2, 37882, 318, 33835, 0.887324, 8248, 32, a4, 110000
dictionaryOrder, m71, t100, w4, 23107, 323, 19068, 1.968750, 8248, 32, a4, 001101
dictionaryOrder, m71, t100, w4, 13669, 283, 11797, 1.968750, 8248, 32, a3, 000111
dictionaryOrder, m71, t100, w4, 17891, 300, 13905, 0.887324, 8248, 32, a5, 001000
dictionaryOrder, m71, t100, w8, 6516, 273, 5002, 0.887324, 8248, 32, a2, 000011
dictionaryOrder, m71, t100, w4, 36220, 99, 32335, 1.968750, 8248, 32, a4, 100101
dictionaryOrder, m71, t100, w2, 37747, 318, 33715, 0.887324, 8248, 32, a4, 110001
dictionaryOrder, m71, t100, w2, 38008, 328, 33966, 0.887324, 8248, 32, a5, 000001
dictionaryOrder, m71, t100, w4, 13712, 291, 9336, 0.886364, 8248, 32, a5, 000100
dictionaryOrder, m71, t100, w8, 6277, 39, 5002, 0.887324, 8248, 32, a2, 111010
dictionaryOrder, m71, t100, w2, 37998, 322, 33567, 1.431818, 8248, 32, a3, 100100
dictionaryOrder, m71, t100, w8, 8606, 40, 5002, 0.887324, 8248, 32, a3, 111000
dictionaryOrder, m71, t100, w4, 15453, 99, 14115, 0.887324, 8248, 32, a4, 101010
dictionaryOrder, m71, t100, w8, 6529, 274, 5003, 0.887324, 8248, 32, a5, 000010
dictionaryOrder, m71, t100, w2, 36552, 305, 33994, 1.968750, 8248, 32, a3, 000111
dictionaryOrder, m71, t100, w2, 23953, 327, 21106, 0.886364, 8248, 32, a5, 000110
dictionaryOrder, m71, t100, w2, 36593, 317, 33864, 1.431818, 8248, 32, a3, 001110
dictionaryOrder, m71, t100, w4, 22940, 288, 18980, 1.968750, 8248, 32, a4, 011101
dictionaryOrder, m71, t100, w4, 13577, 308, 11677, 1.909091, 8248, 32, a3, 001111
dictionaryOrder, m71, t100, w4, 13321, 307, 11726, 0.887324, 8248, 32, a3, 010010
dictionaryOrder, m71, t100, w4, 15279, 101, 13915, 0.887324, 8248, 32, a5, 101011
dictionaryOrder, m71, t100, w4, 13142, 100, 11786, 0.887324, 8248, 32, a2, 100011
dictionaryOrder, m71, t100, w4, 13162, 98, 11821, 0.887324, 8248, 32, a2, 111011
dictionaryOrder, m71, t100, w2, 36105, 311, 33607, 1.968750, 8248, 32, a2, 101111
dictionaryOrder, m71, t100, w2, 23798, 325, 21017, 0.886364, 8248, 32, a5, 111110
dictionaryOrder, m71, t100, w4, 13190, 98, 11861, 0.887324, 8248, 32, a3, 110010
dictionaryOrder, m71, t100, w8, 6250, 37, 5003, 0.887324, 8248, 32, a3, 101011
dictionaryOrder, m71, t100, w2, 38503, 328, 34154, 1.431818, 8248, 32, a3, 000100
dictionaryOrder, m71, t100, w2, 35946, 319, 33596, 0.887324, 8248, 32, a3, 110010
dictionaryOrder, m71, t100, w8, 6832, 240, 5002, 1.400000, 8248, 32, a3, 001110
dictionaryOrder, m71, t100, w8, 8603, 46, 5002, 0.887324, 8248, 32, a2, 110001
dictionaryOrder, m71, t100, w4, 36617, 298, 32511, 1.968750, 8248, 32, a4, 010101
dictionaryOrder, m71, t100, w4, 15534, 291, 13961, 0.887324, 8248, 32, a5, 011010
dictionaryOrder, m71, t100, w8, 6556, 38, 5005, 1.968750, 8248, 32, a3, 110111
dictionaryOrder, m71, t100, w8, 20972, 42, 17354, 1.968750, 8248, 32, a4, 111101
dictionaryOrder, m71, t100, w8, 8810, 43, 5002, 1.431818, 8248, 32, a3, 111100
dictionaryOrder, m71, t100, w4, 13031, 99, 9135, 0.843750, 8248, 32, a5, 101101
dictionaryOrder, m71, t100, w2, 37499, 309, 33562, 0.887324, 8248, 32, a2, 010001
dictionaryOrder, m71, t100, w2, 38514, 321, 34198, 1.968750, 8248, 32, a3, 000101
dictionaryOrder, m71, t100, w4, 13670, 298, 9299, 0.886364, 8248, 32, a5, 011100
dictionaryOrder, m71, t100, w4, 36460, 301, 32490, 0.887324, 8248, 32, a4, 010001
dictionaryOrder, m71, t100, w8, 11596, 41, 10003, 0.888889, 8248, 32, a5, 100110
dictionaryOrder, m71, t100, w4, 36266, 299, 32341, 0.887324, 8248, 32, a4, 010000
dictionaryOrder, m71, t100, w2, 36852, 319, 34095, 1.431818, 8248, 32, a4, 000110
dictionaryOrder, m71, t100, w8, 6531, 40, 5002, 1.968750, 8248, 32, a3, 100111
dictionaryOrder, m71, t100, w4, 13795, 290, 11893, 1.431818, 8248, 32, a2, 010110
dictionaryOrder, m71, t100, w4, 13360, 93, 11656, 1.968750, 8248, 32, a2, 110111
dictionaryOrder, m71, t100, w8, 8791, 255, 5002, 0.887324, 8248, 32, a5, 001000
dictionaryOrder, m71, t100, w8, 8578, 40, 5001, 0.887324, 8248, 32, a2, 101000
dictionaryOrder, m71, t100, w4, 37121, 309, 32739, 1.431818, 8248, 32, a4, 000100
dictionaryOrder, m71, t100, w4, 17674, 99, 13865, 0.887324, 8248, 32, a5, 110000
dictionaryOrder, m71, t100, w4, 36016, 99, 32245, 0.887324, 8248, 32, a4, 100000
dictionaryOrder, m71, t100, w8, 13619, 42, 10004, 0.887324, 8248, 32, a4, 111001
dictionaryOrder, m71, t100, w8, 8850, 272, 5002, 0.887324, 8248, 32, a2, 011000
dictionaryOrder, m71, t100, w4, 13986, 308, 12434, 0.887324, 8248, 32, a3, 000010
dictionaryOrder, m71, t100, w8, 8810, 38, 5002, 1.431818, 8248, 32, a2, 110100
dictionaryOrder, m71, t100, w4, 15692, 304, 11761, 0.887324, 8248, 32, a2, 000001
dictionaryOrder, m71, t100, w2, 24972, 317, 20725, 0.843750, 8248, 32, a5, 001101
dictionaryOrder, m71, t100, w8, 19863, 270, 18049, 1.369565, 8248, 32, a4, 011110
dictionaryOrder, m71, t100, w8, 34898, 262, 33402, 0.887324, 8248, 32, a4, 000010
dictionaryOrder, m71, t100, w2, 37955, 325, 33473, 1.431818, 8248, 32, a2, 011100
dictionaryOrder, m71, t100, w4, 17756, 95, 13952, 0.887324, 8248, 32, a5, 110001
dictionaryOrder, m71, t100, w4, 34410, 301, 32826, 0.887324, 8248, 32, a4, 000010
dictionaryOrder, m71, t100, w2, 37492, 322, 33512, 0.887324, 8248, 32, a3, 011001
dictionaryOrder, m71, t100, w2, 37669, 320, 33662, 0.887324, 8248, 32, a5, 100000
dictionaryOrder, m71, t100, w4, 11135, 99, 9382, 0.888889, 8248, 32, a5, 110110
dictionaryOrder, m71, t100, w8, 6568, 40, 5003, 1.968750, 8248, 32, a2, 111111
dictionaryOrder, m71, t100, w4, 15636, 314, 11643, 0.887324, 8248, 32, a3, 011000
dictionaryOrder, m71, t100, w4, 15488, 96, 11739, 0.887324, 8248, 32, a3, 111001
dictionaryOrder, m71, t100, w4, 17777, 101, 14034, 0.887324, 8248, 32, a4, 101000
dictionaryOrder, m71, t100, w4, 13284, 293, 11767, 0.887324, 8248, 32, a3, 011010
dictionaryOrder, m71, t100, w4, 15430, 99, 11688, 0.887324, 8248, 32, a3, 101001
dictionaryOrder, m71, t100, w4, 36135, 101, 32356, 0.887324, 8248, 32, a4, 100001
dictionaryOrder, m71, t100, w2, 37546, 317, 33575, 0.887324, 8248, 32, a2, 001001
dictionaryOrder, m71, t100, w4, 13578, 296, 11634, 1.400000, 8248, 32, a3, 011110
dictionaryOrder, m71, t100, w2, 38376, 318, 34086, 1.968750, 8248, 32, a4, 000101
dictionaryOrder, m71, t100, w2, 35980, 321, 33691, 0.887324, 8248, 32, a5, 111011
dictionaryOrder, m71, t100, w8, 36718, 265, 32931, 0.887324, 8248, 32, a4, 000001
dictionaryOrder, m71, t100, w8, 13592, 38, 10003, 0.887324, 8248, 32, a4, 101000
dictionaryOrder, m71, t100, w4, 16024, 305, 11650, 1.431818, 8248, 32, a2, 011100
dictionaryOrder, m71, t100, w8, 8885, 278, 5002, 1.968750, 8248, 32, a2, 011101
dictionaryOrder, m71, t100, w2, 37640, 329, 33647, 0.887324, 8248, 32, a5, 101000
dictionaryOrder, m71, t100, w2, 36301, 321, 33698, 1.968750, 8248, 32, a4, 101111
dictionaryOrder, m71, t100, w8, 11246, 43, 10004, 0.887324, 8248, 32, a4, 101010
dictionaryOrder, m71, t100, w8, 6577, 39, 5002, 1.968750, 8248, 32, a3, 111111
dictionaryOrder, m71, t100, w8, 11502, 288, 10005, 0.887324, 8248, 32, a4, 001010
dictionaryOrder, m71, t100, w4, 15441, 101, 14116, 0.887324, 8248, 32, a4, 101011
dictionaryOrder, m71, t100, w2, 36051, 318, 33750, 0.887324, 8248, 32, a4, 011010
dictionaryOrder, m71, t100, w8, 6266, 39, 5003, 0.887324, 8248, 32, a3, 110011
dictionaryOrder, m71, t100, w8, 6533, 268, 5004, 0.887324, 8248, 32, a5, 000011
dictionaryOrder, m71, t100, w4, 20815, 307, 18955, 1.968750, 8248, 32, a4, 011111
dictionaryOrder, m71, t100, w4, 17617, 97, 13840, 0.887324, 8248, 32, a5, 100000
dictionaryOrder, m71, t100, w8, 13775, 261, 10004, 0.887324, 8248, 32, a4, 011001
dictionaryOrder, m71, t100, w2, 37556, 316, 33625, 0.887324, 8248, 32, a2, 010000
dictionaryOrder, m71, t100, w4, 15338, 98, 11636, 0.887324, 8248, 32, a2, 100001
dictionaryOrder, m71, t100, w8, 20586, 41, 19019, 1.369565, 8248, 32, a4, 111110
dictionaryOrder, m71, t100, w8, 8482, 40, 5002, 0.887324, 8248, 32, a3, 100000
dictionaryOrder, m71, t100, w2, 38036, 319, 33673, 1.431818, 8248, 32, a3, 010100
dictionaryOrder, m71, t100, w4, 13166, 100, 11832, 0.887324, 8248, 32, a3, 111010
dictionaryOrder, m71, t100, w4, 17835, 305, 13894, 0.887324, 8248, 32, a5, 000000
dictionaryOrder, m71, t100, w4, 15603, 299, 11650, 0.887324, 8248, 32, a3, 010001
dictionaryOrder, m71, t100, w4, 34283, 307, 32396, 1.968750, 8248, 32, a4, 010111
dictionaryOrder, m71, t100, w8, 8838, 298, 5002, 0.887324, 8248, 32, a2, 001000
dictionaryOrder, m71, t100, w2, 36199, 316, 33630, 1.968750, 8248, 32, a2, 010111
dictionaryOrder, m71, t100, w2, 36473, 319, 33737, 1.431818, 8248, 32, a4, 110110
dictionaryOrder, m71, t100, w8, 18791, 37, 17252, 1.968750, 8248, 32, a4, 111111
dictionaryOrder, m71, t100, w2, 25087, 315, 20854, 0.843750, 8248, 32, a5, 111101
dictionaryOrder, m71, t100, w8, 6293, 38, 5004, 0.887324, 8248, 32, a5, 101010
dictionaryOrder, m71, t100, w2, 38034, 316, 33532, 1.431818, 8248, 32, a2, 111100
dictionaryOrder, m71, t100, w4, 15530, 303, 13954, 0.887324, 8248, 32, a5, 010010
dictionaryOrder, m71, t100, w8, 8632, 40, 5002, 1.968750, 8248, 32, a2, 101101
dictionaryOrder, m71, t100, w2, 35927, 314, 33637, 0.887324, 8248, 32, a3, 010010
dictionaryOrder, m71, t100, w4, 13317, 303, 11778, 0.887324, 8248, 32, a2, 011010
dictionaryOrder, m71, t100, w4, 22859, 102, 18977, 1.968750, 8248, 32, a4, 101101
dictionaryOrder, m71, t100, w4, 15637, 301, 11703, 0.887324, 8248, 32, a3, 011001
dictionaryOrder, m71, t100, w2, 35841, 320, 33515, 0.887324, 8248, 32, a5, 101010
dictionaryOrder, m71, t100, w8, 6506, 273, 5003, 0.887324, 8248, 32, a5, 001010
dictionaryOrder, m71, t100, w4, 17866, 302, 13861, 0.887324, 8248, 32, a5, 001001
dictionaryOrder, m71, t100, w4, 17937, 296, 14044, 0.887324, 8248, 32, a4, 001000
dictionaryOrder, m71, t100, w8, 13844, 273, 10003, 0.887324, 8248, 32, a4, 001000
dictionaryOrder, m71, t100, w2, 36079, 322, 33503, 1.968750, 8248, 32, a3, 110111
dictionaryOrder, m71, t100, w8, 6258, 38, 5003, 0.887324, 8248, 32, a2, 110010
dictionaryOrder, m71, t100, w8, 11542, 37, 10004, 0.870968, 8248, 32, a5, 111111
dictionaryOrder, m71, t100, w2, 37637, 314, 33626, 0.887324, 8248, 32, a3, 010000
dictionaryOrder, m71, t100, w2, 36331, 330, 33552, 1.431818, 8248, 32, a3, 101110
dictionaryOrder, m71, t100, w8, 6799, 261, 5002, 1.968750, 8248, 32, a3, 010111
dictionaryOrder, m71, t100, w2, 36115, 318, 33540, 1.968750, 8248, 32, a2, 110111
dictionaryOrder, m71, t100, w2, 37643, 326, 33673, 0.887324, 8248, 32, a4, 101001
dictionaryOrder, m71, t100, w4, 15345, 99, 11622, 0.887324, 8248, 32, a2, 101001
dictionaryOrder, m71, t100, w4, 36484, 296, 32510, 0.887324, 8248, 32, a4, 000001
dictionaryOrder, m71, t100, w2, 37755, 315, 33721, 0.887324, 8248, 32, a5, 111001
dictionaryOrder, m71, t100, w8, 11885, 283, 10004, 0.886364, 8248, 32, a5, 000110
dictionaryOrder, m71, t100, w2, 24911, 319, 20668, 0.843750, 8248, 32, a5, 101101
dictionaryOrder, m71, t100, w4, 15360, 96, 11633, 0.887324, 8248, 32, a3, 100001
dictionaryOrder, m71, t100, w8, 14153, 288, 10004, 0.886364, 8248, 32, a5, 001100
dictionaryOrder, m71, t100, w2, 24974, 314, 20727, 0.843750, 8248, 32, a5, 011101
dictionaryOrder, m71, t100, w2, 37806, 326, 33530, 1.968750, 8248, 32, a2, 111101
dictionaryOrder, m71, t100, w4, 15529, 303, 13978, 0.887324, 8248, 32, a5, 000011
dictionaryOrder, m71, t100, w4, 33721, 98, 32369, 0.887324, 8248, 32, a4, 100010
dictionaryOrder, m71, t100, w2, 37562, 319, 33590, 0.887324, 8248, 32, a2, 100001
dictionaryOrder, m71, t100, w2, 37846, 330, 33592, 1.968750, 8248, 32, a3, 110101
dictionaryOrder, m71, t100, w4, 15246, 95, 13870, 0.887324, 8248, 32, a5, 100011
dictionaryOrder, m71, t100, w8, 8929, 39, 5002, 1.431818, 8248, 32, a2, 101100
dictionaryOrder, m71, t100, w8, 34383, 41, 32777, 1.369565, 8248, 32, a4, 110110
dictionaryOrder, m71, t100, w4, 33932, 99, 32296, 1.909091, 8248, 32, a4, 110111
dictionaryOrder, m71, t100, w8, 36361, 45, 32767, 0.887324, 8248, 32, a4, 100000
dictionaryOrder, m71, t100, w8, 11612, 37, 10004, 0.848485, 8248, 32, a5, 110111
dictionaryOrder, m71, t100, w2, 37659, 331, 34753, 1.431818, 8248, 32, a2, 010110
dictionaryOrder, m71, t100, w4, 15377, 97, 11645, 0.887324, 8248, 32, a3, 100000
dictionaryOrder, m71, t100, w4, 17791, 319, 13870, 0.887324, 8248, 32, a5, 010000
dictionaryOrder, m71, t100, w4, 13074, 101, 11764, 0.887324, 8248, 32, a2, 111010
dictionaryOrder, m71, t100, w2, 36238, 322, 33893, 0.887324, 8248, 32, a3, 010011
dictionaryOrder, m71, t100, w8, 6512, 289, 5002, 0.887324, 8248, 32, a2, 010010
dictionaryOrder, m71, t100, w8, 9084, 264, 5003, 1.431818, 8248, 32, a2, 010100
dictionaryOrder, m71, t100, w8, 35068, 249, 33191, 1.431818, 8248, 32, a4, 000110
dictionaryOrder, m71, t100, w4, 13467, 98, 9294, 0.886364, 8248, 32, a5, 110100
dictionaryOrder, m71, t100, w4, 15691, 299, 11634, 1.968750, 8248, 32, a3, 011101
dictionaryOrder, m71, t100, w2, 37684, 331, 33638, 0.887324, 8248, 32, a5, 001001
dictionaryOrder, m71, t100, w8, 8827, 270, 5002, 0.887324, 8248, 32, a2, 000001
dictionaryOrder, m71, t100, w8, 9137, 263, 5003, 1.431818, 8248, 32, a2, 011100
dictionaryOrder, m71, t100, w8, 6625, 40, 5002, 1.400000, 8248, 32, a3, 101110
dictionaryOrder, m71, t100, w8, 36316, 41, 32767, 1.968750, 8248, 32, a4, 110101
dictionaryOrder, m71, t100, w2, 35913, 324, 33570, 0.887324, 8248, 32, a3, 110011
dictionaryOrder, m71, t100, w2, 37654, 317, 33636, 0.887324, 8248, 32, a3, 111000
dictionaryOrder, m71, t100, w8, 8843, 270, 5003, 0.887324, 8248, 32, a2, 000000
dictionaryOrder, m71, t100, w4, 11292, 299, 9308, 0.886364, 8248, 32, a5, 011110
dictionaryOrder, m71, t100, w4, 34107, 100, 32348, 1.431818, 8248, 32, a4, 100110
dictionaryOrder, m71, t100, w4, 15361, 100, 13997, 0.887324, 8248, 32, a5, 111010
dictionaryOrder, m71, t100, w8, 8811, 254, 5001, 0.887324, 8248, 32, a3, 011001
dictionaryOrder, m71, t100, w2, 36280, 321, 33554, 1.431818, 8248, 32, a3, 100110
dictionaryOrder, m71, t100, w4, 13047, 102, 9246, 0.843750, 8248, 32, a5, 111101
dictionaryOrder, m71, t100, w4, 15435, 100, 11712, 0.887324, 8248, 32, a2, 111001
dictionaryOrder, m71, t100, w4, 20946, 289, 18966, 1.431818, 8248, 32, a4, 011110
dictionaryOrder, m71, t100, w4, 15684, 291, 11623, 1.968750, 8248, 32, a2, 010101
dictionaryOrder, m71, t100, w8, 20225, 43, 18672, 1.968750, 8248, 32, a4, 101111
dictionaryOrder, m71, t100, w4, 15816, 98, 11656, 1.431818, 8248, 32, a2, 101100
dictionaryOrder, m71, t100, w2, 38012, 321, 33934, 0.887324, 8248, 32, a2, 000001
dictionaryOrder, m71, t100, w4, 36530, 105, 32391, 1.431818, 8248, 32, a4, 110100
dictionaryOrder, m71, t100, w8, 6290, 40, 5003, 0.887324, 8248, 32, a5, 101011
dictionaryOrder, m71, t100, w4, 13373, 102, 11626, 1.431818, 8248, 32, a3, 111110
dictionaryOrder, m71, t100, w8, 23188, 276, 19337, 1.968750, 8248, 32, a4, 001101
dictionaryOrder, m71, t100, w2, 35924, 320, 33599, 0.887324, 8248, 32, a4, 100010
dictionaryOrder, m71, t100, w2, 35862, 321, 33528, 0.887324, 8248, 32, a2, 110010
dictionaryOrder, m71, t100, w2, 38128, 315, 34108, 0.887324, 8248, 32, a4, 000000
dictionaryOrder, m71, t100, w2, 38624, 327, 34153, 1.431818, 8248, 32, a2, 000100
dictionaryOrder, m71, t100, w4, 13494, 295, 11634, 1.968750, 8248, 32, a2, 001111
dictionaryOrder, m71, t100, w2, 37623, 323, 33583, 0.887324, 8248, 32, a2, 011000
dictionaryOrder, m71, t100, w4, 15898, 100, 11647, 1.431818, 8248, 32, a3, 111100
dictionaryOrder, m71, t100, w4, 13701, 308, 11753, 1.431818, 8248, 32, a2, 000110
dictionaryOrder, m71, t100, w8, 6801, 285, 5001, 1.909091, 8248, 32, a3, 011111
dictionaryOrder, m71, t100, w4, 15549, 302, 11624, 0.887324, 8248, 32, a2, 010000
dictionaryOrder, m71, t100, w8, 8847, 262, 5002, 0.887324, 8248, 32, a5, 000000
dictionaryOrder, m71, t100, w8, 8455, 39, 5002, 0.887324, 8248, 32, a3, 101001
dictionaryOrder, m71, t100, w2, 23640, 319, 20912, 0.886364, 8248, 32, a5, 100110
dictionaryOrder, m71, t100, w8, 8986, 271, 5003, 1.968750, 8248, 32, a3, 000101
dictionaryOrder, m71, t100, w4, 15540, 289, 11633, 0.887324, 8248, 32, a3, 001000
dictionaryOrder, m71, t100, w8, 8538, 41, 5002, 0.887324, 8248, 32, a3, 100001
dictionaryOrder, m71, t100, w4, 13427, 99, 11629, 1.431818, 8248, 32, a2, 100110
dictionaryOrder, m71, t100, w8, 36448, 295, 32559, 0.887324, 8248, 32, a4, 010000
